,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,2.0,2.0,1.3107749883050055,1.3107749883050055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,3.0,0.0,2.0,0.0,1.0
1,2.0,2.0,1.3310760627375595,1.3310760627375595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,4.0,0.0,2.0,0.0,2.0
2,1.0,2.0,1.3204509759928202,1.3204509759928202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.66666666666667,0.0,5.0,0.0,1.0,0.0,2.0
3,1.0,2.0,1.3504821794087234,1.3504821794087234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.75,0.0,3.0,0.0,2.0,0.0,2.0
4,1.0,2.0,1.3789035624989512,1.3789035624989512,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.8,0.0,4.0,0.0,2.0,0.0,2.0
5,2.0,2.0,1.3450724952970834,1.3450724952970834,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,109.66666666666667,0.0,4.0,0.0,1.0,0.0,1.0
6,1.0,2.0,1.260603702732647,1.260603702732647,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,111.71428571428571,0.0,4.0,0.0,2.0,0.0,1.0
7,2.0,2.0,1.2383563070468424,1.2383563070468424,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,108.625,0.0,3.0,0.0,2.0,0.0,2.0
8,2.0,2.0,1.2449443383176337,1.2449443383176337,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,106.22222222222223,0.0,2.0,0.0,2.0,0.0,2.0
9,2.0,2.0,1.2238125864621505,1.2238125864621505,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,104.7,0.0,3.0,0.0,2.0,0.0,2.0
10,2.0,1.0,1.1854335011353534,1.1854335011353534,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.0,116.0,104.7,3.0,0.0,2.0,0.0,1.0,0.0
11,1.0,1.0,1.1790089504475223,1.1790089504475223,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.2,0.0,0.0,0.0,0.2,0.0,122.0,104.7,3.0,0.0,2.0,0.0,1.0,0.0
12,1.0,1.0,1.0613092481823951,1.0613092481823951,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.2,0.0,0.0,0.0,0.2,0.0,120.66666666666667,104.7,5.0,0.0,1.0,0.0,2.0,0.0
13,2.0,1.0,1.0233923394140207,1.0233923394140207,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.2,0.0,0.0,0.0,0.2,0.0,122.0,104.7,4.0,0.0,2.0,0.0,2.0,0.0
14,2.0,1.0,0.995545810467953,0.995545810467953,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.2,0.0,0.0,0.0,0.2,0.0,124.0,104.7,2.0,0.0,2.0,0.0,2.0,0.0
15,2.0,1.0,0.9929031545344764,0.9929031545344764,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.2,0.16666666666666666,0.0,0.16666666666666666,0.2,0.0,119.33333333333333,104.7,3.0,0.0,1.0,0.0,1.0,0.0
