,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.0,2.0,1.1422710677857655,1.1422710677857655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,2.0,0.0,2.0,0.0,2.0
1,1.0,2.0,1.2282864028798928,1.2282864028798928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,1.0,0.0,2.0,0.0,1.0
2,2.0,2.0,1.2441038436404683,1.2441038436404683,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.33333333333333,0.0,4.0,0.0,2.0,0.0,0.0
3,1.0,2.0,1.2552673033375998,1.2552673033375998,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.5,0.0,3.0,0.0,2.0,0.0,2.0
4,2.0,2.0,1.1882871432580098,1.1882871432580098,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.2,0.0,0.0,0.0,0.2,0.0,0.0,120.2,0.0,3.0,0.0,1.0,0.0,2.0
5,2.0,2.0,1.1327688291844404,1.1327688291844404,0.0,0.16666666666666666,0.0,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,117.66666666666667,0.0,1.0,0.0,2.0,0.0,1.0
6,2.0,2.0,1.1472325556519571,1.1472325556519571,0.0,0.14285714285714285,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,119.85714285714286,0.0,4.0,0.0,1.0,0.0,1.0
7,2.0,2.0,1.1754762169989976,1.1754762169989976,0.0,0.125,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.25,0.0,0.0,0.0,0.25,0.0,0.0,121.125,0.0,5.0,0.0,2.0,0.0,1.0
8,2.0,1.0,1.170504879083581,1.170504879083581,0.0,0.125,0.0,0.25,0.0,0.0,0.125,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,100.0,121.125,1.0,0.0,2.0,0.0,1.0,0.0
9,1.0,1.0,1.1684974641251835,1.1684974641251835,0.0,0.125,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,0.25,0.0,109.5,121.125,3.0,0.0,1.0,0.0,2.0,0.0
10,2.0,1.0,1.149346974807035,1.149346974807035,0.0,0.125,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.25,0.0,0.0,0.0,0.25,0.0,115.66666666666667,121.125,2.0,0.0,2.0,0.0,2.0,0.0
