,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,2.0,2.0,1.3406079501169135,1.3406079501169135,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,5.0,0.0,1.0,0.0,0.0
1,2.0,2.0,1.1430446194225723,1.1430446194225723,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,0.0,5.0,0.0,2.0,0.0,2.0
2,1.0,2.0,1.0319633207794336,1.0319633207794336,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.33333333333333,0.0,1.0,0.0,2.0,0.0,1.0
3,2.0,2.0,1.1020617090857387,1.1020617090857387,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.25,0.0,4.0,0.0,1.0,0.0,2.0
4,2.0,2.0,1.105726993949775,1.105726993949775,0.0,0.4,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,4.0,0.0,1.0,0.0,0.0
5,1.0,1.0,1.0134047144754317,1.0134047144754317,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,111.0,115.0,5.0,0.0,1.0,0.0,2.0,0.0
6,1.0,1.0,1.0103311633172942,1.0103311633172942,0.5,0.4,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,114.0,115.0,5.0,0.0,1.0,0.0,0.0,0.0
7,1.0,1.0,1.006502719318988,1.006502719318988,0.6666666666666666,0.4,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,119.0,115.0,4.0,0.0,2.0,0.0,0.0,0.0
8,2.0,1.0,0.9519023798696378,0.9519023798696378,0.5,0.4,0.5,0.25,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,4.0,0.0,2.0,0.0,2.0,0.0
9,2.0,1.0,0.9108237535044066,0.9108237535044066,0.4,0.4,0.4444444444444444,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,116.0,115.0,4.0,0.0,2.0,0.0,2.0,0.0
10,1.0,1.0,0.9007367618771096,0.9007367618771096,0.3333333333333333,0.4,0.4,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,114.66666666666667,115.0,1.0,0.0,2.0,0.0,1.0,0.0
11,2.0,2.0,0.8858289083034487,0.8858289083034487,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,114.66666666666667,116.5,0.0,4.0,0.0,2.0,0.0,0.0
12,1.0,2.0,0.8939726972549404,0.8939726972549404,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,114.66666666666667,113.71428571428571,0.0,2.0,0.0,2.0,0.0,1.0
13,2.0,2.0,0.8945439261836805,0.8945439261836805,0.3333333333333333,0.375,0.3076923076923077,0.3076923076923077,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,114.66666666666667,112.75,0.0,5.0,0.0,1.0,0.0,0.0
14,1.0,2.0,0.8874391267842148,0.8874391267842148,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,114.66666666666667,110.33333333333333,0.0,3.0,0.0,2.0,0.0,2.0
15,1.0,2.0,0.901676907829534,0.901676907829534,0.3333333333333333,0.3,0.3333333333333333,0.26666666666666666,0.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,114.66666666666667,109.8,0.0,1.0,0.0,2.0,0.0,1.0
16,1.0,2.0,0.9399991715453438,0.9399991715453438,0.3333333333333333,0.2727272727272727,0.3125,0.25,0.0,0.0,0.0625,0.125,0.0625,0.1875,0.0625,0.125,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,114.66666666666667,110.72727272727273,0.0,4.0,0.0,2.0,0.0,2.0
17,2.0,1.0,0.9346790890269149,0.9346790890269149,0.2857142857142857,0.2727272727272727,0.29411764705882354,0.23529411764705882,0.0,0.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,111.57142857142857,110.72727272727273,2.0,0.0,2.0,0.0,1.0,0.0
18,1.0,1.0,0.9279545831735693,0.9279545831735693,0.25,0.2727272727272727,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,110.875,110.72727272727273,1.0,0.0,2.0,0.0,2.0,0.0
19,1.0,1.0,0.9272577108193544,0.9272577108193544,0.3333333333333333,0.2727272727272727,0.3684210526315789,0.21052631578947367,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,111.11111111111111,110.72727272727273,5.0,0.0,1.0,0.0,0.0,0.0
20,1.0,1.0,0.9190354077776751,0.9219475163405728,0.3,0.2727272727272727,0.4,0.2,0.0,0.0,0.1,0.1,0.15,0.15,0.15,0.1,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,109.2,110.72727272727273,5.0,0.0,1.0,0.0,2.0,0.0
21,2.0,1.0,0.9016626710148216,0.9186997308687842,0.2727272727272727,0.2727272727272727,0.38095238095238093,0.19047619047619047,0.0,0.0,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,108.81818181818181,110.72727272727273,2.0,0.0,1.0,0.0,1.0,0.0
22,2.0,1.0,0.9114598912603591,0.9297631246455822,0.25,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.0,0.0,0.13636363636363635,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,109.33333333333333,110.72727272727273,2.0,0.0,2.0,0.0,0.0,0.0
23,2.0,1.0,0.8811182639393623,0.9152270781658142,0.23076923076923078,0.2727272727272727,0.34782608695652173,0.17391304347826086,0.0,0.0,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,109.38461538461539,110.72727272727273,3.0,0.0,2.0,0.0,1.0,0.0
24,1.0,1.0,0.8969744214372715,0.9282699722920557,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.0,0.0,0.125,0.08333333333333333,0.16666666666666666,0.125,0.125,0.08333333333333333,0.09090909090909091,0.07142857142857142,0.09090909090909091,0.0,0.0,0.07142857142857142,109.07142857142857,110.72727272727273,2.0,0.0,2.0,0.0,2.0,0.0
25,1.0,1.0,0.9052327997810373,0.9264683118385568,0.2,0.2727272727272727,0.32,0.16,0.0,0.0,0.12,0.08,0.16,0.12,0.12,0.08,0.09090909090909091,0.06666666666666667,0.09090909090909091,0.0,0.0,0.06666666666666667,110.0,110.72727272727273,4.0,0.0,2.0,0.0,0.0,0.0
26,1.0,1.0,0.9173400347960563,0.9352801678744997,0.1875,0.2727272727272727,0.3076923076923077,0.15384615384615385,0.0,0.0,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.09090909090909091,0.0625,0.09090909090909091,0.0,0.0,0.0625,109.625,110.72727272727273,5.0,0.0,1.0,0.0,1.0,0.0
27,1.0,2.0,0.9175416412107089,0.9347797034712119,0.1875,0.25,0.3333333333333333,0.14814814814814814,0.0,0.0,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.08333333333333333,0.0625,0.08333333333333333,0.0,0.0,0.0625,109.625,110.83333333333333,0.0,3.0,0.0,2.0,0.0,2.0
28,1.0,2.0,0.9424383321010504,0.944772386567125,0.1875,0.23076923076923078,0.32142857142857145,0.14285714285714285,0.0,0.0,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.07692307692307693,0.0625,0.07692307692307693,0.0,0.0,0.0625,109.625,111.76923076923077,0.0,3.0,0.0,2.0,0.0,1.0
29,2.0,2.0,0.9598513461043905,0.9464564505134463,0.1875,0.21428571428571427,0.3103448275862069,0.13793103448275862,0.0,0.0,0.10344827586206896,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.07142857142857142,0.0625,0.07142857142857142,0.0,0.0,0.0625,109.625,112.85714285714286,0.0,2.0,0.0,1.0,0.0,2.0
30,1.0,2.0,1.0073180192624267,0.977357977249154,0.1875,0.2,0.3333333333333333,0.13333333333333333,0.0,0.0,0.1,0.1,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0625,0.06666666666666667,0.0,0.0,0.0625,109.625,113.33333333333333,0.0,2.0,0.0,2.0,0.0,1.0
31,1.0,2.0,1.0535533926056098,1.00347881891715,0.1875,0.1875,0.3548387096774194,0.12903225806451613,0.0,0.0,0.0967741935483871,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.125,0.0625,0.125,0.0,0.0,0.0625,109.625,112.1875,0.0,1.0,0.0,2.0,0.0,2.0
32,2.0,1.0,1.0321547435851552,0.9890184277490083,0.17647058823529413,0.1875,0.34375,0.125,0.0,0.0,0.125,0.09375,0.15625,0.125,0.125,0.0625,0.125,0.058823529411764705,0.125,0.0,0.0,0.058823529411764705,109.41176470588235,112.1875,1.0,0.0,2.0,0.0,2.0,0.0
33,1.0,1.0,1.0308133765989966,0.9880536863348891,0.2222222222222222,0.1875,0.36363636363636365,0.12121212121212122,0.0,0.0,0.12121212121212122,0.09090909090909091,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.06060606060606061,0.125,0.05555555555555555,0.125,0.0,0.0,0.05555555555555555,109.94444444444444,112.1875,4.0,0.0,2.0,0.0,0.0,0.0
34,1.0,1.0,1.0251179390049279,0.9778878058896721,0.21052631578947367,0.1875,0.38235294117647056,0.11764705882352941,0.0,0.0,0.11764705882352941,0.08823529411764706,0.14705882352941177,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.125,0.05263157894736842,0.125,0.0,0.0,0.05263157894736842,110.52631578947368,112.1875,4.0,0.0,2.0,0.0,2.0,0.0
35,1.0,1.0,1.0317278255222606,0.9865746131633205,0.2,0.1875,0.37142857142857144,0.11428571428571428,0.0,0.0,0.11428571428571428,0.08571428571428572,0.17142857142857143,0.11428571428571428,0.14285714285714285,0.05714285714285714,0.125,0.05,0.125,0.0,0.0,0.05,110.35,112.1875,5.0,0.0,2.0,0.0,2.0,0.0
36,1.0,1.0,1.0142099672320042,0.984921638293698,0.19047619047619047,0.1875,0.3611111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.1388888888888889,0.05555555555555555,0.125,0.047619047619047616,0.125,0.0,0.0,0.047619047619047616,110.0952380952381,112.1875,5.0,0.0,2.0,0.0,1.0,0.0
37,2.0,2.0,1.0232867504971013,0.9861524612122492,0.19047619047619047,0.17647058823529413,0.35135135135135137,0.10810810810810811,0.0,0.0,0.10810810810810811,0.08108108108108109,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.05405405405405406,0.11764705882352941,0.047619047619047616,0.11764705882352941,0.0,0.0,0.047619047619047616,110.0952380952381,113.05882352941177,0.0,4.0,0.0,2.0,0.0,0.0
