,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.0,2.0,1.4039308176100629,1.4039308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,2.0,0.0,2.0,0.0,2.0
1,2.0,2.0,1.1528730003264773,1.1528730003264773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,1.0,0.0,2.0,0.0,1.0
2,2.0,2.0,1.073876560683415,1.073876560683415,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.66666666666667,0.0,3.0,0.0,2.0,0.0,2.0
3,2.0,2.0,1.1235280641466208,1.1235280641466208,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.75,0.0,4.0,0.0,2.0,0.0,2.0
4,2.0,2.0,1.1367039509290995,1.1367039509290995,0.0,0.2,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.8,0.0,5.0,0.0,1.0,0.0,0.0
5,1.0,1.0,0.9457766520963545,0.9457766520963545,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,112.8,4.0,0.0,2.0,0.0,1.0,0.0
6,1.0,1.0,0.8533841506328702,0.8533841506328702,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,112.8,4.0,0.0,1.0,0.0,1.0,0.0
7,1.0,1.0,0.8512342634096123,0.8512342634096123,0.0,0.2,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,112.8,4.0,0.0,1.0,0.0,0.0,0.0
8,1.0,1.0,1.0051454292439053,1.0051454292439053,0.0,0.2,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.75,112.8,5.0,0.0,1.0,0.0,2.0,0.0
9,2.0,2.0,1.0122059257800964,1.0122059257800964,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.75,116.0,0.0,4.0,0.0,2.0,0.0,1.0
