,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.0,1.0,1.0326652990373995,1.0326652990373995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
1,2.0,1.0,0.9865754704957729,0.9865754704957729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0
2,2.0,1.0,0.9970946885997215,0.9970946885997215,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
3,1.0,1.0,1.0208546601595048,1.0208546601595048,0.0,0.0,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.66666666666667,0.0,3.0,0.0,2.0,0.0,2.0,0.0
4,1.0,1.0,0.9453667486335317,0.9453667486335317,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.75,0.0,5.0,0.0,2.0,0.0,1.0,0.0
5,1.0,1.0,0.9360003739934319,0.9360003739934319,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2,0.0,3.0,0.0,2.0,0.0,2.0,0.0
6,2.0,2.0,0.9298164232135808,0.9298164232135808,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,106.2,92.0,0.0,2.0,0.0,2.0,0.0,1.0
7,2.0,2.0,0.9358727956273498,0.9358727956273498,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,106.2,101.0,0.0,4.0,0.0,2.0,0.0,1.0
8,1.0,2.0,0.9403209986625057,0.9403209986625057,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.25,0.25,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,106.2,101.0,0.0,1.0,0.0,1.0,0.0,2.0
9,2.0,2.0,0.9262444048059774,0.9262444048059774,0.0,0.25,0.0,0.1111111111111111,0.16666666666666666,0.25,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,106.2,104.0,0.0,5.0,0.0,1.0,0.0,1.0
10,2.0,2.0,0.951024364285986,0.951024364285986,0.0,0.2,0.0,0.2,0.16666666666666666,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,106.2,101.0,0.0,4.0,0.0,2.0,0.0,1.0
11,1.0,1.0,0.9067983008445409,0.9067983008445409,0.0,0.2,0.09090909090909091,0.18181818181818182,0.14285714285714285,0.2,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,108.33333333333333,101.0,5.0,0.0,1.0,0.0,0.0,0.0
12,1.0,1.0,0.862721817061781,0.862721817061781,0.0,0.2,0.08333333333333333,0.16666666666666666,0.125,0.2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,110.28571428571429,101.0,4.0,0.0,2.0,0.0,2.0,0.0
13,2.0,1.0,0.9018414910813695,0.9018414910813695,0.0,0.2,0.07692307692307693,0.23076923076923078,0.1111111111111111,0.2,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,109.375,101.0,2.0,0.0,2.0,0.0,2.0,0.0
14,1.0,1.0,0.9029249240823124,0.9029249240823124,0.0,0.2,0.07142857142857142,0.21428571428571427,0.1,0.2,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,110.77777777777777,101.0,4.0,0.0,1.0,0.0,2.0,0.0
15,1.0,1.0,0.903591954669631,0.903591954669631,0.09090909090909091,0.2,0.13333333333333333,0.2,0.09090909090909091,0.2,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,111.2,101.0,5.0,0.0,1.0,0.0,0.0,0.0
16,2.0,2.0,0.9077074300960136,0.9077074300960136,0.09090909090909091,0.16666666666666666,0.125,0.1875,0.09090909090909091,0.16666666666666666,0.125,0.125,0.3125,0.0625,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,111.2,101.2,0.0,5.0,0.0,2.0,0.0,1.0
17,2.0,2.0,0.9011750964059528,0.9011750964059528,0.09090909090909091,0.14285714285714285,0.11764705882352941,0.17647058823529413,0.09090909090909091,0.14285714285714285,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,111.2,103.0,0.0,5.0,0.0,1.0,0.0,2.0
18,1.0,2.0,0.9167667411194516,0.9167667411194516,0.09090909090909091,0.125,0.1111111111111111,0.16666666666666666,0.09090909090909091,0.125,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,111.2,101.42857142857143,0.0,4.0,0.0,2.0,0.0,1.0
19,2.0,2.0,0.9209952785867729,0.9209952785867729,0.09090909090909091,0.2222222222222222,0.10526315789473684,0.21052631578947367,0.09090909090909091,0.1111111111111111,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,111.2,102.375,0.0,4.0,0.0,1.0,0.0,0.0
20,2.0,2.0,0.9222717671908,0.9249418886475796,0.09090909090909091,0.3,0.1,0.25,0.09090909090909091,0.1,0.1,0.1,0.25,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,111.2,102.55555555555556,0.0,5.0,0.0,1.0,0.0,0.0
21,2.0,1.0,0.9303013532828752,0.9351233682555166,0.08333333333333333,0.3,0.09523809523809523,0.23809523809523808,0.08333333333333333,0.1,0.14285714285714285,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,111.18181818181819,102.55555555555556,2.0,0.0,2.0,0.0,2.0,0.0
22,1.0,1.0,0.9477650236326804,0.9520155987207919,0.07692307692307693,0.3,0.09090909090909091,0.22727272727272727,0.07692307692307693,0.1,0.13636363636363635,0.13636363636363635,0.3181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,111.75,102.55555555555556,4.0,0.0,2.0,0.0,2.0,0.0
23,1.0,1.0,0.9394098498372361,0.9512228809784428,0.07142857142857142,0.3,0.08695652173913043,0.21739130434782608,0.07142857142857142,0.1,0.13043478260869565,0.13043478260869565,0.30434782608695654,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,112.0,102.55555555555556,5.0,0.0,2.0,0.0,1.0,0.0
24,1.0,1.0,0.9543039699738609,0.951983512630172,0.06666666666666667,0.3,0.125,0.20833333333333334,0.06666666666666667,0.1,0.125,0.125,0.3333333333333333,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,112.0,102.55555555555556,3.0,0.0,2.0,0.0,2.0,0.0
